broad_category,level1_subject,level2_subject,specific_subject,volume_index,volume_title,source,paragraph_id,primary_subject,keywords,text
丧葬冥界,丧葬冥界,冥界,冥界,42,续·金刚经鸠异,三校,X42-P1096,冥界,冥、判官,元和初，汉州孔目典陈昭，因患见人，著黄衣，至床前云：「赵判官唤尔。」昭问所因，云：「至自冥间，刘辟与窦悬对事，要君为证。」昭即留坐。逡巡又有人，手持物如球胞，前……
天文地理,天文地理,天象,天象,42,续·金刚经鸠异,三校,X42-P1096,天象,日、云,元和初，汉州孔目典陈昭，因患见人，著黄衣，至床前云：「赵判官唤尔。」昭问所因，云：「至自冥间，刘辟与窦悬对事，要君为证。」昭即留坐。逡巡又有人，手持物如球胞，前……
人物政事,人物政事,僧尼,僧尼,42,续·金刚经鸠异,三校,X42-P1097,僧尼,僧、上人,荆州法性寺僧惟恭，三十余年念《金刚经》，日五十遍。不拘僧仪，好酒，多是非，为众僧所恶。后遇疾且死。同寺有僧灵岿，其迹类惟恭，为寺二害。因他故出，去寺里，逢五六人……
佛道宗教,佛道宗教,佛法,佛法,42,续·金刚经鸠异,三校,X42-P1097,佛法,经、僧、寺,荆州法性寺僧惟恭，三十余年念《金刚经》，日五十遍。不拘僧仪，好酒，多是非，为众僧所恶。后遇疾且死。同寺有僧灵岿，其迹类惟恭，为寺二害。因他故出，去寺里，逢五六人……
天文地理,天文地理,天象,天象,42,续·金刚经鸠异,三校,X42-P1097,天象,日、云,荆州法性寺僧惟恭，三十余年念《金刚经》，日五十遍。不拘僧仪，好酒，多是非，为众僧所恶。后遇疾且死。同寺有僧灵岿，其迹类惟恭，为寺二害。因他故出，去寺里，逢五六人……
建筑寺塔,建筑寺塔,宫殿城楼,宫殿城楼,42,续·金刚经鸠异,三校,X42-P1098,宫殿城楼,城、楼、门,董进朝，元和中入军。初在军时，宿直城东楼上。夕，月明，忽见四人著黄，从东来，聚立城下，说己姓名，状若追捕。因相语曰：「董进朝常持《金刚经》，以分功德祝庇冥司，我……
佛道宗教,佛道宗教,佛法,佛法,42,续·金刚经鸠异,三校,X42-P1098,佛法,经、寺,董进朝，元和中入军。初在军时，宿直城东楼上。夕，月明，忽见四人著黄，从东来，聚立城下，说己姓名，状若追捕。因相语曰：「董进朝常持《金刚经》，以分功德祝庇冥司，我……
梦兆占卜,梦兆占卜,占卜预言,占卜预言,42,续·金刚经鸠异,三校,X42-P1098,占卜预言,相、命,董进朝，元和中入军。初在军时，宿直城东楼上。夕，月明，忽见四人著黄，从东来，聚立城下，说己姓名，状若追捕。因相语曰：「董进朝常持《金刚经》，以分功德祝庇冥司，我……
天文地理,天文地理,天象,天象,42,续·金刚经鸠异,三校,X42-P1098,天象,月、云,董进朝，元和中入军。初在军时，宿直城东楼上。夕，月明，忽见四人著黄，从东来，聚立城下，说己姓名，状若追捕。因相语曰：「董进朝常持《金刚经》，以分功德祝庇冥司，我……
天文地理,天文地理,地理山水,地理山水,42,续·金刚经鸠异,三校,X42-P1099,地理山水,水、江、滩,元和中，严司空绶在江陵，时涔阳镇将王沔，常持《金刚经》。因使归州勘事，回至咤滩，船破，五人同溺。沔初入水，若有人授竹一竿，随波出没，至下牢镇著岸不死。视手中物，……
佛道宗教,佛道宗教,佛法,佛法,42,续·金刚经鸠异,三校,X42-P1100,佛法,经、僧,长庆初，荆州公安僧会宗，姓蔡，常中蛊，得病骨立，乃发愿念《金刚经》以待尽。至五十遍，昼梦有人令开口，喉中引出发十余茎。夜又梦吐大螾，长一肘余，因此遂愈。荆山僧行……
人物政事,人物政事,僧尼,僧尼,42,续·金刚经鸠异,三校,X42-P1101,僧尼,僧、上人,江陵开元寺般若院僧法正，日持《金刚经》三七遍。长庆初，得病卒。至冥司，见若王者问：「师生平作何功德？」答曰：「常念《金刚经》。」乃揖上殿，令登绣坐念经七遍。侍卫……
建筑寺塔,建筑寺塔,寺观塔庙,寺观塔庙,42,续·金刚经鸠异,三校,X42-P1101,寺观塔庙,寺、院,江陵开元寺般若院僧法正，日持《金刚经》三七遍。长庆初，得病卒。至冥司，见若王者问：「师生平作何功德？」答曰：「常念《金刚经》。」乃揖上殿，令登绣坐念经七遍。侍卫……
佛道宗教,佛道宗教,佛法,佛法,42,续·金刚经鸠异,三校,X42-P1101,佛法,经、僧、寺,江陵开元寺般若院僧法正，日持《金刚经》三七遍。长庆初，得病卒。至冥司，见若王者问：「师生平作何功德？」答曰：「常念《金刚经》。」乃揖上殿，令登绣坐念经七遍。侍卫……
天文地理,天文地理,天象,天象,42,续·金刚经鸠异,三校,X42-P1101,天象,日、云,江陵开元寺般若院僧法正，日持《金刚经》三七遍。长庆初，得病卒。至冥司，见若王者问：「师生平作何功德？」答曰：「常念《金刚经》。」乃揖上殿，令登绣坐念经七遍。侍卫……
人物政事,人物政事,僧尼,僧尼,42,续·金刚经鸠异,三校,X42-P1102,僧尼,沙弥,石首县有沙弥道荫，常持念《金刚经》。宝历初，因他出夜归，中路忽遇虎吼掷而前。沙弥知不免，乃闭目而坐，但默念经，心期救护。虎遂伏草守之。及曙，村人来往，虎乃去。视……
人物政事,人物政事,道士方士,道士方士,42,续·金刚经鸠异,三校,X42-P1102,道士方士,道,石首县有沙弥道荫，常持念《金刚经》。宝历初，因他出夜归，中路忽遇虎吼掷而前。沙弥知不免，乃闭目而坐，但默念经，心期救护。虎遂伏草守之。及曙，村人来往，虎乃去。视……
人物政事,人物政事,帝王,帝王,42,续·金刚经鸠异,三校,X42-P1103,帝王,帝、上,元和三年，贼李同捷阻兵沧景，帝命刘祐统齐德军讨之。初围德州城，城坚不拔。翌日，又攻之，自卯至未，十伤八九，竟不能拔。时有齐州衙内八将官健儿王忠幹，博野人，常念《……
动物,动物,兽类,兽类,42,续·金刚经鸠异,三校,X42-P1103,兽类,马、羊,元和三年，贼李同捷阻兵沧景，帝命刘祐统齐德军讨之。初围德州城，城坚不拔。翌日，又攻之，自卯至未，十伤八九，竟不能拔。时有齐州衙内八将官健儿王忠幹，博野人，常念《……
建筑寺塔,建筑寺塔,宫殿城楼,宫殿城楼,42,续·金刚经鸠异,三校,X42-P1103,宫殿城楼,城、阙,元和三年，贼李同捷阻兵沧景，帝命刘祐统齐德军讨之。初围德州城，城坚不拔。翌日，又攻之，自卯至未，十伤八九，竟不能拔。时有齐州衙内八将官健儿王忠幹，博野人，常念《……
器物技艺,器物技艺,武器,武器,42,续·金刚经鸠异,三校,X42-P1103,武器,刀、箭,元和三年，贼李同捷阻兵沧景，帝命刘祐统齐德军讨之。初围德州城，城坚不拔。翌日，又攻之，自卯至未，十伤八九，竟不能拔。时有齐州衙内八将官健儿王忠幹，博野人，常念《……
梦兆占卜,梦兆占卜,梦兆,梦兆,42,续·金刚经鸠异,三校,X42-P1103,梦兆,梦、梦中,元和三年，贼李同捷阻兵沧景，帝命刘祐统齐德军讨之。初围德州城，城坚不拔。翌日，又攻之，自卯至未，十伤八九，竟不能拔。时有齐州衙内八将官健儿王忠幹，博野人，常念《……
梦兆占卜,梦兆占卜,祥瑞灾异,祥瑞灾异,42,续·金刚经鸠异,三校,X42-P1103,祥瑞灾异,水、火,元和三年，贼李同捷阻兵沧景，帝命刘祐统齐德军讨之。初围德州城，城坚不拔。翌日，又攻之，自卯至未，十伤八九，竟不能拔。时有齐州衙内八将官健儿王忠幹，博野人，常念《……
天文地理,天文地理,天象,天象,42,续·金刚经鸠异,三校,X42-P1103,天象,日、雨、云,元和三年，贼李同捷阻兵沧景，帝命刘祐统齐德军讨之。初围德州城，城坚不拔。翌日，又攻之，自卯至未，十伤八九，竟不能拔。时有齐州衙内八将官健儿王忠幹，博野人，常念《……
天文地理,天文地理,地理山水,地理山水,42,续·金刚经鸠异,三校,X42-P1103,地理山水,水、河、野,元和三年，贼李同捷阻兵沧景，帝命刘祐统齐德军讨之。初围德州城，城坚不拔。翌日，又攻之，自卯至未，十伤八九，竟不能拔。时有齐州衙内八将官健儿王忠幹，博野人，常念《……
佛道宗教,佛道宗教,佛法,佛法,42,续·金刚经鸠异,三校,X42-P1104,佛法,经、僧,何轸，鬻贩为业。妻刘氏，少断酒肉，常持《金刚经》。先焚香像前，愿年止四十五，临终心不乱，先知死日。至太和四年冬，四十五矣，悉舍资装供僧。欲入岁假，遍别亲故。何轸……
饮食医药,饮食医药,食物饮品,食物饮品,42,续·金刚经鸠异,三校,X42-P1105,食物饮品,饮、酒,蜀左营卒王殷，常读《金刚经》，不茹荤饮酒。为赏设库子，前后为人误累，合死者数四，皆非意得免。至太和四年，郭钊司空镇蜀，郭性严急，小不如意皆死。王殷因呈锦缬，郭嫌……
人物政事,人物政事,侠盗刺客,侠盗刺客,42,续·金刚经鸠异,三校,X42-P1106,侠盗刺客,盗、贼,郭司空离蜀之年，有百姓赵安常念《金刚经》，因行野外，见衣一袱遗墓侧。安以无主，遂持还。至家，言于妻子。邻人即告官赵盗物，捕送县。贼曹怒其不承认，以大关挟胫，折三……
器物技艺,器物技艺,衣饰,衣饰,42,续·金刚经鸠异,三校,X42-P1106,衣饰,衣、带,郭司空离蜀之年，有百姓赵安常念《金刚经》，因行野外，见衣一袱遗墓侧。安以无主，遂持还。至家，言于妻子。邻人即告官赵盗物，捕送县。贼曹怒其不承认，以大关挟胫，折三……
天文地理,天文地理,天象,天象,42,续·金刚经鸠异,三校,X42-P1106,天象,日、云,郭司空离蜀之年，有百姓赵安常念《金刚经》，因行野外，见衣一袱遗墓侧。安以无主，遂持还。至家，言于妻子。邻人即告官赵盗物，捕送县。贼曹怒其不承认，以大关挟胫，折三……
动物,动物,兽类,兽类,42,续·金刚经鸠异,三校,X42-P1107,兽类,牛、狗,太和五年，汉州什邡县百姓王翰，常在市日逐小利，忽暴卒。经三日却活，云冥中有十六人同被追，十五人散配他处，翰独至司，见青衫少年，称是己侄，为冥官厅子，遂引见推典。……
佛道宗教,佛道宗教,佛法,佛法,42,续·金刚经鸠异,三校,X42-P1107,佛法,经、斋,太和五年，汉州什邡县百姓王翰，常在市日逐小利，忽暴卒。经三日却活，云冥中有十六人同被追，十五人散配他处，翰独至司，见青衫少年，称是己侄，为冥官厅子，遂引见推典。……
梦兆占卜,梦兆占卜,占卜预言,占卜预言,42,续·金刚经鸠异,三校,X42-P1107,占卜预言,相、推,太和五年，汉州什邡县百姓王翰，常在市日逐小利，忽暴卒。经三日却活，云冥中有十六人同被追，十五人散配他处，翰独至司，见青衫少年，称是己侄，为冥官厅子，遂引见推典。……
天文地理,天文地理,天象,天象,42,续·金刚经鸠异,三校,X42-P1107,天象,日、云,太和五年，汉州什邡县百姓王翰，常在市日逐小利，忽暴卒。经三日却活，云冥中有十六人同被追，十五人散配他处，翰独至司，见青衫少年，称是己侄，为冥官厅子，遂引见推典。……
人物政事,人物政事,侠盗刺客,侠盗刺客,42,续·金刚经鸠异,三校,X42-P1108,侠盗刺客,贼、劫,太和七年冬，给事中李公石为太原行军司马。孔目官高涉，因宿使院，至冬冬鼓起时诣邻房，忽遇人，长六尺馀，呼曰：「行军唤尔。」涉遂行。行稍迟，其人自后拓之，不觉向北。……
动物,动物,兽类,兽类,42,续·金刚经鸠异,三校,X42-P1108,兽类,马、羊、猪,太和七年冬，给事中李公石为太原行军司马。孔目官高涉，因宿使院，至冬冬鼓起时诣邻房，忽遇人，长六尺馀，呼曰：「行军唤尔。」涉遂行。行稍迟，其人自后拓之，不觉向北。……
天文地理,天文地理,天象,天象,42,续·金刚经鸠异,三校,X42-P1108,天象,日、云,太和七年冬，给事中李公石为太原行军司马。孔目官高涉，因宿使院，至冬冬鼓起时诣邻房，忽遇人，长六尺馀，呼曰：「行军唤尔。」涉遂行。行稍迟，其人自后拓之，不觉向北。……
天文地理,天文地理,地理山水,地理山水,42,续·金刚经鸠异,三校,X42-P1108,地理山水,山、谷、原、野,太和七年冬，给事中李公石为太原行军司马。孔目官高涉，因宿使院，至冬冬鼓起时诣邻房，忽遇人，长六尺馀，呼曰：「行军唤尔。」涉遂行。行稍迟，其人自后拓之，不觉向北。……
超自然力量,超自然力量,因果报应,因果报应,42,续·金刚经鸠异,三校,X42-P1108,因果报应,劫、业,太和七年冬，给事中李公石为太原行军司马。孔目官高涉，因宿使院，至冬冬鼓起时诣邻房，忽遇人，长六尺馀，呼曰：「行军唤尔。」涉遂行。行稍迟，其人自后拓之，不觉向北。……
动物,动物,兽类,兽类,42,续·金刚经鸠异,三校,X42-P1109,兽类,马、羊,永泰初，丰州烽子暮出，为党项缚入西蕃易马。蕃将令穴肩骨，贯以皮索，以马数百蹄配之。经半岁，马息一倍，蕃将赏以羊革数百。因转近牙帐，赞普子爱其了事，遂令执纛左右，……
天文地理,天文地理,天象,天象,42,续·金刚经鸠异,三校,X42-P1109,天象,日、风、云,永泰初，丰州烽子暮出，为党项缚入西蕃易马。蕃将令穴肩骨，贯以皮索，以马数百蹄配之。经半岁，马息一倍，蕃将赏以羊革数百。因转近牙帐，赞普子爱其了事，遂令执纛左右，……
天文地理,天文地理,天象,天象,42,续·金刚经鸠异,三校,X42-P1110,天象,日、云,大历中，太原偷马贼诬王孝廉同情，拷掠旬日，苦极强首，推吏疑其冤，未即具狱。其人惟念《金刚经》，其声哀切，昼夜不息。忽日，有竹两节坠狱中，转至于前。他囚争取之，狱……
动物,动物,兽类,兽类,43,续·支动,三校,X43-P1111,兽类,兔,北海有木兔，类顦鶹。
动物,动物,兽类,兽类,43,续·支动,三校,X43-P1112,兽类,鼠,鼠食盐则身轻。
人物政事,人物政事,侠盗刺客,侠盗刺客,43,续·支动,三校,X43-P1113,侠盗刺客,贼,乌贼鱼骨如通草，可以刻为戏物。
