volume_index,volume_title,source,paragraph_id,duplicate_broad_categories,duplicate_specific_subjects,text
0,序,三校,S00-P001,动物、饮食医药,兽类、食物饮品,夫《易·象》「一车」之言，近于怪也；《诗》人「南淇之奥」，近乎戏也。固服缝掖者肆笔之余，及怪及戏，无侵于儒。无若《诗》、《书》之味大羹，史为折俎，子为醯醢也。炙……
1,卷一·忠志,三校,V01-P002,人物政事、建筑寺塔、器物技艺,帝王、宫殿城楼、武器,太宗虬须，尝戏张弓挂矢。好用四羽大笴，长常箭一肤，射洞门阖。上尝观渔于西宫，见鱼跃焉。问其故，渔者曰：「此当乳也。」于是中网而止。
1,卷一·忠志,三校,V01-P004,人物政事、梦兆占卜,帝王、祥瑞灾异,贞观中，忽有白鹊构巢于寝殿前槐树上。其巢合欢如腰鼓，左右拜舞称贺。上曰：「我尝笑隋炀帝好祥瑞。瑞在得贤，此何足贺？」乃命毁其巢，鹊放于野外。
1,卷一·忠志,三校,V01-P008,人物政事、动物、器物技艺,帝王、将相臣子、鸟类、兽类、用具杂器,中宗景龙中，召学士赐猎，作吐陪行，前方后圆也。有二人雕，上仰望之。有放挫啼曰：「臣能取之。」乃悬死鼠于鸢足，联其目，放而钓焉。二雕果击于鸢盘。狡兔起前，上举挝击……
1,卷一·忠志,三校,V01-P014,人物政事、器物技艺、佛道宗教,帝王、用具杂器、佛法,睿宗尝阅内库，见一鞭，金色，长四尺，数节有虫啮处，状如盘龙，靶上悬牙牌，题象耳皮，或言隋宫库旧物也。上为冀王时，寝斋壁上蜗迹成「天」字，上惧，遽扫之。经数日如初……
1,卷一·忠志,三校,V01-P016,动物、建筑寺塔、天文地理,昆虫、宫殿城楼、天象,天宝末，交趾贡龙脑，如蝉蚕形。波斯言老龙脑树节方有，禁中呼为瑞龙脑。上唯赐贵妃十枚，香气彻十余步。上夏日尝与亲王棋，令贺怀智独弹琵琶，贵妃立于局前观之。上数子将……
1,卷一·忠志,三校,V01-P017,动物、植物、器物技艺、饮食医药、天文地理,鸟类、兽类、鱼类、树木、花草、药草、用具杂器、衣饰、食物饮品、医术药理、地理山水,安禄山恩宠莫比，锡赍无数。其所赐品目有：桑落酒、阔尾羊窟利、马酪、音声人两部、野猪鲜、鲫鱼并鲙手刀子、清酒、大锦、苏造真符宝舆、余甘煎、辽泽野鸡、五术汤、金石凌……
1,卷一·忠志,三校,V01-P018,人物政事、植物、建筑寺塔、丧葬冥界、天文地理、超自然力量,帝王、树木、宫殿城楼、丧葬、天象、灵异物件,肃宗将至灵武驿，黄昏，有妇人长大，携双鲤咤于营门曰：「皇帝何在？」众谓风狂，遽白上潜视举止。妇人言已，止大树下。军人有逼视，见其臂上有鳞。俄天黑，失所在。及上即……
1,卷一·忠志,三校,V01-P019,人物政事、鬼怪妖魅、天文地理,帝王、将相臣子、仙神、天象,代宗即位日，庆云见，黄气抱日。初，楚州献定国宝十二，乃诏上监国。诏曰：「上天降宝，献自楚州。神明生历数之符，合璧定妖灾之气。」初，楚州有尼真如，忽有人接去天上。……
2,卷一·礼异,三校,V02-P022,建筑寺塔、佛道宗教、梦兆占卜,宫殿城楼、道法、祥瑞灾异,凡节，守国用玉节，守都鄙用角节，使山邦用虎节，土邦用人节，泽邦用龙节，门关用符节，货贿用玺节，道路用旌节。古者安平用璧，与事用圭，成功用璋，边戎用珩，战斗用璩，……
2,卷一·礼异,三校,V02-P023,动物、器物技艺,兽类、武器、衣饰,北齐迎南使，太学博士监舍迎使。传诏二人骑马荷信在前，羊车二人捉刀在传诏后。监舍人，典客令人，并进贤冠。生朱衣骑马，罩伞十馀。绛衫一人，引从使车前。又绛衫骑马平巾……
2,卷一·礼异,三校,V02-P024,建筑寺塔、器物技艺,宫殿城楼、乐器、用具杂器、衣饰,梁正旦，使北使乘车至阙下，入端门。其门上层题曰朱明观，次曰应门，门下有大画鼓。次曰太阳门，左有高楼，悬大钟，门右有朝堂，门辟，左右亦有二大画鼓。北使入门，击钟磬……
2,卷一·礼异,三校,V02-P025,建筑寺塔、器物技艺、饮食医药,宫殿城楼、用具杂器、食物饮品,魏使李同轨、陆操聘梁，入乐游苑西门内青油幕下。梁主备三仗，乘舆从南门入，操等东面再拜，梁主北入林光殿。末几，引台使入。梁主坐皂帐，南面。诸宾及群官俱坐定，遣书舍……
2,卷一·礼异,三校,V02-P029,植物、器物技艺、天文地理,果蔬、武器、用具杂器、天象,近代婚礼，当迎妇，以粟三升填臼，席一枚以覆井，枲三斤以塞窗，箭三只置户上。妇上车，婿骑而环车三匝。女嫁之明日，其家作黍臛。女将上车，以蔽膝覆面。妇入门，舅姑以下……
2,卷一·礼异,三校,V02-P031,器物技艺、天文地理,衣饰、天象,北朝妇人，常以冬至日进履袜及靴；正月进箕帚、长生花，立春进春书，以青绘为只，刻龙像衔之，或为虾蟆；五月进五时图、五时花，施帐之上。是日又进长命缕、宛转绳，皆结为……
3,卷一·天咫,三校,V03-P033,动物、梦兆占卜、天文地理,爬行两栖、祥瑞灾异、地理山水,旧言月中有桂，有蟾蜍，故异书言月桂高五百丈，下有一人常斫之，树创随合。人姓吴名刚，西河人，学仙有过，谪令伐树。释氏书言须弥山南面有阎扶树，月过，树影入月中。或言……
3,卷一·天咫,三校,V03-P034,人物政事、建筑寺塔、佛道宗教、梦兆占卜、天文地理,帝王、将相臣子、宫殿城楼、佛法、占卜预言、祥瑞灾异、天象,僧行博览无不知，尤善于数，钩深藏往，当时学者莫能测。幼时家贫，邻有王姥，前后济之数十万。及行开元中承上敬遇，言无不可，常思报之。寻王姥儿犯杀人罪，狱未具。姥访行……
3,卷一·天咫,三校,V03-P035,人物政事、建筑寺塔、佛道宗教、饮食医药、梦兆占卜、天文地理、超自然力量,帝王、僧尼、宫殿城楼、佛法、医术药理、祥瑞灾异、天象、灵异物件,永贞年，东市百姓王布，知书，藏镪千万，商旅多宾之。有女年十四五，艳丽聪晤，鼻两孔各垂息肉，如皂荚子，其根如麻线，长寸许，触之痛入心髓。其父破钱数百万治之，不差。……
3,卷一·天咫,三校,V03-P037,饮食医药、天文地理,医术药理、天象、地理山水,大和中，郑仁本表弟，不记姓名，常与王秀才游嵩山，扪萝越涧，境极幽后，遂迷归路。将暮，不知所之。徙倚间，忽觉丛中鼾睡声，披榛窥之，见人布衣，甚洁白，枕幞物，方眠熟……
4,卷二·玉格,三校,V04-P038,人物政事、鬼怪妖魅、建筑寺塔、器物技艺、佛道宗教、饮食医药、梦兆占卜、天文地理,帝王、鬼、宫殿城楼、衣饰、佛法、道法、医术药理、占卜预言、天象、地理山水,道列三界诸天，数与释氏同，但名别耳。三界外曰四人境，谓常融、玉垄梵度、覆奕四天也。四人天外曰三清，大赤、禹余、清微也。三清上曰大罗，又有九天波利等九名。天圆十二……
4,卷二·玉格,三校,V04-P040,人物政事、梦兆占卜,帝王、占卜预言,夏启为东明公，文王为西明公，邵公为南明公，季札为北明公，四时主四方鬼。至忠至孝之人，命终皆为地下主者，百四十年乃授下仙之教，授以大道。有上圣之德，命终受三官书，……
4,卷二·玉格,三校,V04-P044,人物政事、佛道宗教,道士方士、佛法、道法,老君西越流沙，历八十一国。乌弋、身毒为浮屠，化被三千国，有九万品戒经，汉所获大月支《复位经》是也。孔子为元宫仙，佛为三十三天仙。延宾官主所为道，在竺乾。有古先生……
4,卷二·玉格,三校,V04-P047,佛道宗教、梦兆占卜、天文地理,道法、占卜预言、地理山水,太极真仙中，庄周为闱编郎。八十戒，千二百善，入洞天。二百三十戒，二千善，登山上灵官。万善，升玉清。白志见腹，名在琼简者；目有绿筋，名在金赤书者；陰一有伏骨，名在……
4,卷二·玉格,三校,V04-P048,鬼怪妖魅、饮食医药,魂魄、食物饮品,五藏、九宫、十二室、四支、五体、三焦、九窍、百八十机关、三百六十骨节，三万六千神随其所而居之。魂以精为根，魄以目为户。三魂可拘，七魄可制。庚申日，伏尸言人过。本……
4,卷二·玉格,三校,V04-P049,植物、佛道宗教、饮食医药、梦兆占卜、天文地理,果蔬、药草、道法、医术药理、祥瑞灾异、天象、地理山水,仙药：钟山白胶、阆风石脑、黑河蔡瑚、太微紫麻、太极井泉、夜津日草、青津碧荻、圆丘紫柰、白水灵蛤、八天赤薤、高丘馀粮、沧浪青钱、三十六芝、龙胎醴、九鼎鱼、火枣交梨……
4,卷二·玉格,三校,V04-P050,植物、饮食医药、梦兆占卜、天文地理,药草、医术药理、祥瑞灾异、地理山水,药草异号：丹山魂——雄黄、青要女——空青、灵华水几腴——薰陆香、北帝玄珠——消石、东华童子——青木香、五精金——阳起石、流丹白膏——胡粉、亭灵独生——鸡舌香、倒……
4,卷二·玉格,三校,V04-P052,动物、建筑寺塔、器物技艺、佛道宗教、天文地理,兽类、宫殿城楼、镜鉴、道法、天象、地理山水,图藉有符图七千章：雌玉捡、四规明镜、五柱中经、飞龟帙、飞黄子经、鹿卢蹻乔经、含景图、卧引图、园芝图、木芝图、大隗新芝图、牵牛经、玉案记、玉珍记、腊成记、丹台经、……
4,卷二·玉格,三校,V04-P053,人物政事、建筑寺塔、佛道宗教、饮食医药、天文地理、超自然力量,帝王、宫殿城楼、道法、医术药理、地理山水、法术仙术,老君母曰玄妙玉女。天降玄黄，气如弹丸，入口而孕。凝神琼胎宫三千七百年，赤明开运，岁在甲子，诞于扶刀。盖天西那王国，郁寥山丹玄之阿。又曰老君有胎八十年，剖左掖而生……
4,卷二·玉格,三校,V04-P054,鬼怪妖魅、丧葬冥界、饮食医药,魂魄、尸变、医术药理,人死形如生，足皮不青恶，目光不毁，头发尽脱，皆尸解也。白日去曰上解，夜半去曰下解，向晓、向暮谓之地下主者。太一守尸，三魂营骨，七魄卫肉，胎灵录气，所谓太阴练形也……
4,卷二·玉格,三校,V04-P055,佛道宗教、丧葬冥界、饮食医药、梦兆占卜、天文地理,道法、尸变、医术药理、祥瑞灾异、天象,又曰白日尸解自是仙，非尸解也。鹿皮公吞玉华而流虫出尸，王西城漱龙胎而死诀，饮琼精而扣棺。仇季子咽金液而臭彻百里，季主服霜散以潜升，而头足异处。黑狄咽虹丹而投水，……
4,卷二·玉格,三校,V04-P056,植物、天文地理,药草、地理山水,句曲山五芝，求之者投金环二双于石间，勿顾念，必得矣。第芝名龙仙，食之为太极仙。第二芝名参成，食之为太极太夫。第三芝名燕胎，食之为正郎中。第四芝名夜光洞鼻，食之为……
4,卷二·玉格,三校,V04-P057,人物政事、鬼怪妖魅、器物技艺、佛道宗教、丧葬冥界、天文地理,道士方士、仙神、用具杂器、道法、尸变、天象,真人用宝剑以尸解者，蝉化之上品也。锻用七月庚申、八月辛酉日，长三尺九寸，广寸四分，厚三分半，杪九寸，名子干，字良非。青乌公入华山，四百七十岁，十二试三不过。后服……
4,卷二·玉格,三校,V04-P060,人物政事、佛道宗教,僧尼、佛法,长白山，相传古肃然山也。岘南有钟鸣，燕世桑门释惠霄者，自广固至此岘听钟声。稍前，忽见寺，门宇炳焕，遂求中食。见沙弥，乃摘桃与霄。须臾，又与桃，语霄曰：「至此已淹……
4,卷二·玉格,三校,V04-P061,人物政事、天文地理,隐逸高人、天象,高唐县鸣石山，岩高百余仞，人以物扣岩，声甚清越。晋太康中，逸士田宣隐于岩下，叶风霜月，常拊石自娱。每见人，着白单衣，徘徊岩上，及晓方去。宣于后令人击石，乃于岩上……
4,卷二·玉格,三校,V04-P062,器物技艺、天文地理,衣饰、天象,荆州利水间，有二石若阙，名曰韶石。晋永和中，有飞仙衣冠如雪，各憩一石，旬日而去。人咸见之。
4,卷二·玉格,三校,V04-P063,建筑寺塔、天文地理,宫殿城楼、天象、地理山水,贝丘西有玉女山，传云晋大始中，北海蓬球，字伯坚，入山伐木，忽觉异香，遂溯风寻之。至此山，廓然宫殿盘郁，楼台博敞。球入门窥之，见五株玉树。复稍前，有四妇人，端妙绝……
4,卷二·玉格,三校,V04-P064,人物政事、器物技艺,帝王、武器,晋许旌阳，吴猛弟子也。当时江东多蛇祸，猛将除之，选徒百馀人。至高安，令具炭百斤，乃度尺而断之，置诸坛上。一夕，悉化为玉女，惑其徒。至晓，吴猛悉命弟子，无不涅其衣……
4,卷二·玉格,三校,V04-P065,人物政事、植物、器物技艺、饮食医药、梦兆占卜、天文地理、异域物产,帝王、僧尼、道士方士、药草、用具杂器、医术药理、占卜预言、祥瑞灾异、天象、地理山水、异国,孙思邈尝隐终南山，与宣律和尚相接，每来往互参宗旨。时大旱，西域僧请于昆明池结坛祈雨，诏有司备香灯，凡七日，缩水数尺。忽有老人夜诣宣律和尚求救，曰：「弟子昆明池龙……
4,卷二·玉格,三校,V04-P066,人物政事、饮食医药,帝王、医术药理,玄宗幸蜀，梦思邈乞武都雄黄，乃命中使斋十斤，送于峨眉顶上。中使上山未半，见一人幅巾被褐，须鬓皓白，二童青衣丸髻，夹侍立屏风侧，手指大盘石臼：「可致药于此。上有青……
4,卷二·玉格,三校,V04-P067,人物政事、动物、植物、饮食医药,隐逸高人、兽类、果蔬、食物饮品、医术药理,同州司马裴沆，常说再从伯自洛中将往郑州，在路数日，晚程偶下马，觉道左有人呻吟声，因披蒿莱寻之。荆丛下见病鹤，垂翼人免朱，翅关上疮坏无毛，且异其声。忽有老人，白……
4,卷二·玉格,三校,V04-P068,人物政事、动物、建筑寺塔、器物技艺、佛道宗教、饮食医药、梦兆占卜、天文地理,道士方士、兽类、宫殿城楼、乐器、用具杂器、衣饰、佛法、道法、食物饮品、医术药理、梦兆、占卜预言、祥瑞灾异、天象、地理山水,明经赵业贞元中选授巴州清化县令，失志成疾，恶明，不饮食四十馀日。忽觉室中雷鸣，顷有赤气如鼓，轮转至床腾上，当心而住。初觉精神游散如梦中，有朱衣平帻者引之东行。出……
4,卷二·玉格,三校,V04-P069,人物政事、植物、器物技艺、佛道宗教、梦兆占卜、天文地理、超自然力量,僧尼、花草、用具杂器、佛法、祥瑞灾异、地理山水、灵异物件,史论在齐州时，出猎，至县界，憩兰若中。觉桃香异常，访其僧。僧不及隐，言近有人施二桃，因从经案下取出献论，大如饭碗。时饥，尽食之。核大如鸡卵，论因诘其所自，僧笑：……
5,卷二·壶史,三校,V05-P070,人物政事、梦兆占卜、天文地理,帝王、将相臣子、占卜预言、天象,武攸绪，天后从子。年十四，潜于长安市中卖卜，处不过五六日。因徙升中岳，遂隐居，服赤箭、伏苓。贵人王公所遗鹿裘、藤器，上积尘萝，弃而不用。晚年肌肉始尽，目有紫光，……
5,卷二·壶史,三校,V05-P071,人物政事、器物技艺、超自然力量,帝王、将相臣子、衣饰、法术仙术,玄宗学隐形于罗公远，或衣带、或巾脚不能隐。上诘之，公远极言曰：「陛下未能脱屣天下，而以道为戏，若尽臣术，必怀玺入人家，将困于鱼服也。」玄宗怒，慢骂之。公远遂走入……
5,卷二·壶史,三校,V05-P072,人物政事、动物、植物、建筑寺塔、器物技艺、佛道宗教、饮食医药、梦兆占卜、天文地理、超自然力量,帝王、将相臣子、道士方士、兽类、鱼类、果蔬、宫殿城楼、乐器、用具杂器、佛法、道法、医术药理、占卜预言、祥瑞灾异、天象、地理山水、灵异物件,邢和璞偏得黄老之道，善心算，作颍陽书疏，有叩奇，旋入空，或言有草，初未尝睹。成式见山人郑昉说，崔司马者，寄居荆州，与邢有旧。崔病积年且死，心常恃于邢。崔日觉卧室……
5,卷二·壶史,三校,V05-P073,人物政事、天文地理、超自然力量,帝王、将相臣子、天象、灵异物件,王皎先生善他术，于数未尝言。天宝中，偶与客夜中露坐，指星月曰：「时将乱矣。」为邻人所传。时上春秋高，颇拘忌。其语为人所奏，上令密诏杀之。刑者钻其头数十方死，因破……
5,卷二·壶史,三校,V05-P074,建筑寺塔、器物技艺、天文地理,宫殿城楼、用具杂器、地理山水,翟天师名乾祐，峡中人。长六尺。手大尺余，每揖人，手过胸前。卧常虚枕。晚年往往言将来事。常入夔州市，大言曰：「今夕当有八人过此，可善待之。」人不之悟。其夜火焚数百……
5,卷二·壶史,三校,V05-P075,人物政事、植物、建筑寺塔、佛道宗教、饮食医药、天文地理,道士方士、花草、宫殿城楼、佛法、医术药理、天象,蜀有道士阳狂，俗号为灰袋，翟天师晚年弟子也。翟每戒其徒：「勿欺此人。吾所不及之。」常大雪中，衣布褐入青城山，暮投兰若，求僧寄宿，僧曰：「贫僧衲而已，天寒如此，恐……
5,卷二·壶史,三校,V05-P076,植物、器物技艺、饮食医药、梦兆占卜、天文地理,药草、用具杂器、食物饮品、医术药理、祥瑞灾异、地理山水,秀才权同休友人，元和中落第，旅游苏湖间。遇疾贫窘，走使者本村野人，雇已年矣。疾中思甘豆汤，令其取甘草，雇者久而不去，但具火汤水，秀才且意其怠于祗承。复见折树枝盈……
5,卷二·壶史,三校,V05-P077,人物政事、鬼怪妖魅、建筑寺塔、器物技艺、饮食医药、梦兆占卜、天文地理、超自然力量,道士方士、隐逸高人、侠盗刺客、仙神、宫殿城楼、衣饰、食物饮品、占卜预言、祥瑞灾异、地理山水、法术仙术、灵异物件,宝历中，荆州有卢山人，常贩桡朴石灰，往来于白氵狄南草市，时时微露奇迹，人不之测。贾人赵元卿好事，将从之游，乃频市其所货，设果茗，诈访其息利之术。卢觉，竟谓曰：「……
5,卷二·壶史,三校,V05-P079,饮食医药、天文地理,医术药理、天象,南中有百姓行路遇风雨，与老人同庇树陰一，其人偏坐敬让之。雨止，老人遗其丹三丸，言有急事即服。岁余，妻暴病卒。数日，方忆老人丹事，乃毁齿灌之，微有暖气，颜色如生。……
6,卷三·贝编,三校,V06-P083,动物、天文地理,鸟类、天象、地理山水,目不瞚，众蜂出妙音。六天香风，皆入此天。四天王十地彩地、质多罗地八林。箜篌天十地金流河、无影山、有影游、乌随。其行处，池同其色。众乌说偈白身天，身色如拘勿头花，……
6,卷三·贝编,三校,V06-P084,人物政事、动物、植物、器物技艺、佛道宗教、饮食医药、天文地理,帝王、鸟类、兽类、花草、衣饰、佛法、医术药理、天象、地理山水,千辐轮殿，天妃舍支所坐也。衣无经纬，将死者尘着身。马殿千鹅驾，金刚纟延带。行林随天所至。众乌金臆。大象百头，头有十牙，牙端有百浴池。顶有山，名曰界庄严。鼻有河，……
6,卷三·贝编,三校,V06-P086,人物政事、动物、器物技艺,帝王、鸟类、衣饰,又见身光衣触如金刚，及照毗琉璃镜，不见其道。天女九退相，一皮缓，二头花散落，三赤花在道变为黄，四风吹无缕衣如人依触，五飞行意倦，六触水而浊，七取树花高不可及，八……
6,卷三·贝编,三校,V06-P087,动物、鬼怪妖魅、佛道宗教、饮食医药、天文地理,兽类、昆虫、魔、佛法、食物饮品、医术药理、天象、地理山水,色界天下石，经十万八千三百八十三年方至地。阎浮提人生三肘半至四肘，骨四十五，脉十三，身虫有毛灯真血。禅都摩虫流行血中。善色虫处粪中，令人安乐。起根虫饱则喜。欢……
6,卷三·贝编,三校,V06-P090,鬼怪妖魅、天文地理,魔、天象、地理山水,畜生有三十四亿种。龙住阎浮提者，五十七亿。龙于瞿陀尼不降浊水，西洲人食浊水则夭。单越人恶冷风，龙不发冷。弗婆提洲不作雷声，不起雷光，东洲恶也。其雷声，兜率天作歌……
6,卷三·贝编,三校,V06-P094,器物技艺、饮食医药,乐器、医术药理,燋热地狱，十二炎处，火生十方及饥渴火也。针风生龙口中，弥泥鱼。锅量五十由旬，沸沫高半由旬。吹下三十六亿由旬，鬘块乌处地盆虫，置之鼓牛鼓出恶声。千头龙。阿鼻十六别……
6,卷三·贝编,三校,V06-P095,动物、鬼怪妖魅、建筑寺塔、佛道宗教、梦兆占卜、天文地理、超自然力量,鸟类、兽类、魔、寺观塔庙、佛法、祥瑞灾异、天象、因果报应、灵异物件,八寒地狱，多与常说同。凡生地狱有三种形，罪轻作人形，其次畜形，极苦无形，如肉轩、肉屏等。今佛寺中画地狱变，唯隔子狱稍如经说，其苦具悉，图人间者曾无据。旧说地狱中……
6,卷三·贝编,三校,V06-P096,人物政事、动物、植物、器物技艺、佛道宗教、天文地理,帝王、鸟类、兽类、花草、果蔬、乐器、佛法、天象、地理山水,二十八宿：昴为首，夜 行三十时，形如剃刀，姓鞞耶尼，祭用乳，属火。毕形如笠，又属木，祭用鹿肉，祭颇罗堕。觜属日，月之子，姓毗梨亻去耶尼，形如鹿头，祭用果。参属日……
6,卷三·贝编,三校,V06-P104,人物政事、佛道宗教,僧尼、佛法,北朝时，徐州角成悬之北，僧尼著白布法服，时有青布袈裟者。
6,卷三·贝编,三校,V06-P106,饮食医药、梦兆占卜,医术药理、占卜预言,宁王宪寝疾，上命中使送医药，相望于道。僧崇疗宪稍瘳，上悦，持赐崇绯袍、鱼袋。
6,卷三·贝编,三校,V06-P108,建筑寺塔、佛道宗教,宫殿城楼、佛法,魏使陆操至梁，梁王坐小舆，使再拜，遣中书舍人殷炅宣旨劳问。至重云殿，引升殿。梁主着菩萨衣，北面，太子已下皆菩萨衣，侍卫如法。操西向以次立，其人悉西厢东面。一道人……
6,卷三·贝编,三校,V06-P109,建筑寺塔、佛道宗教、天文地理,宫殿城楼、佛法、天象,魏李骞、崔劼至梁同泰寺，主客王克、舍人贺季友及三僧迎门引接。至浮图中，佛旁有执板笔者。僧谓骞曰：「此是尸头，专记人罪。」骞曰：「便是僧之董狐。」复入二堂，佛前有……
6,卷三·贝编,三校,V06-P114,佛道宗教、天文地理,佛法、天象,国初，僧玄奘往五印取经，西域敬之。成式见倭国僧金刚三昧，言尝至中天，寺中多画玄奘麻ハ及匙箸，以彩云乘之，盖西域所无者。每至斋日，辄膜拜焉。
6,卷三·贝编,三校,V06-P115,植物、佛道宗教,花草、佛法,又言那兰陀寺僧食堂中，热际有巨蝇数万。至僧上堂时，悉自飞集于庭树。
6,卷三·贝编,三校,V06-P117,佛道宗教、天文地理,佛法、天象,天后任酷吏罗织，位稍隆者日别妻子。博陵王崔玄暉位望俱极，其母忧之，曰：「汝可迎万回，此僧宝志之流，可以观其举止祸福也。」及至，母垂泣作礼，兼施银匙箸双。万回忽下……
6,卷三·贝编,三校,V06-P118,人物政事、建筑寺塔、佛道宗教、梦兆占卜、天文地理,帝王、僧尼、宫殿城楼、佛法、祥瑞灾异、天象,梵僧不空，得总持门，能役百神。玄宗敬之。岁常旱，上令祈雨，不空言：「可。过某日令祈之，必暴雨。」上乃令金刚三藏设坛请雨，连日暴雨不止，坊市有漂溺者。遽召不空，令……
6,卷三·贝编,三校,V06-P120,动物、天文地理,龙蛇类、天象、地理山水,又邙山有大蛇，樵者常见，头若丘陵，夜常承露气。见不空，人语曰：「弟子恶报，和尚何以见度？常欲翻河水陷洛陽城，以快所居也。」不空为受戒，说苦空，且曰：「汝以瞋心受……
6,卷三·贝编,三校,V06-P121,人物政事、器物技艺、梦兆占卜、天文地理,帝王、用具杂器、祥瑞灾异、天象,僧行穷数，有异术。开元中，尝旱，玄宗令祈雨。行言：「当得器，上有龙状者，方可致雨。」上令于内库中遍视之，皆言不类。数日后，指古镜，鼻盘龙，喜曰：「此有真龙矣。」……
6,卷三·贝编,三校,V06-P123,动物、建筑寺塔、佛道宗教、饮食医药、天文地理,鱼类、寺观塔庙、佛法、食物饮品、天象,苏州贞元中有义师，状如风狂。有百姓起店十余间，义师忽运斤坏其檐，禁之不止。其人素知其神，礼曰：「弟子活计赖此。」顾曰：「尔惜乎？」乃掷斤于地而去。其夜市火，唯义……
7,卷四·境异,三校,V07-P137,饮食医药、异域物产,食物饮品、异国,税波斯、拂林等国，米及草子酿于肉汁之中，经数日即变成酒，饮之可醉。
7,卷四·境异,三校,V07-P138,动物、器物技艺、饮食医药、天文地理,兽类、衣饰、食物饮品、天象,孝亿国界周三千余里。在平川中，以木为栅，周十余里，栅内百姓二千余家。周国大栅五百余所。气候常暖，冬不凋落。宜羊马，无驼牛。俗性质直，好客侣。躯貌长大，褰鼻黄发，……
7,卷四·境异,三校,V07-P141,动物、器物技艺、饮食医药、天文地理、异域物产,兽类、武器、医术药理、地理山水、异国,拨拔力国，在西南海中，不食五穀，食肉而已。常针牛畜脉，取血和乳生食。无衣服，唯腰下用羊皮掩之。其妇人洁白端正，国人自掠卖与外国商人，其价数倍。土地唯有象牙及阿末……
7,卷四·境异,三校,V07-P142,动物、建筑寺塔、器物技艺、天文地理,兽类、寺观塔庙、衣饰、天象,昆吾国，累堑为丘，象浮屠，有三层，尸乾居上，尸湿居下，以近葬为至孝。集大毡居，中悬衣服彩绘，哭祀之。龟兹国，元日斗牛马驼，为戏七日，观胜负，以占年羊马减耗繁息也……
7,卷四·境异,三校,V07-P145,梦兆占卜、天文地理,占卜预言、地理山水,马伏波有余兵十家不返，居寿洽县，自相婚姻，有二百户，以其流寓，号马留。衣食与华同。山川移易，铜柱入海，以此民为识耳，亦曰马留。
7,卷四·境异,三校,V07-P146,植物、天文地理,果蔬、天象,峡中俗，夷风不改。武宁蛮好着芒心接离，名曰苎绥。尝以稻记年月。葬时以笄向天，谓之刺北斗。相传盘瓠初死，置于树，以笄刺其下，其后为象临。
7,卷四·境异,三校,V07-P151,人物政事、佛道宗教,僧尼、佛法,梵僧菩萨胜又言：闍婆国中有飞头者，其人目无瞳子，聚落时有一人据。《于氏志怪》：南方落民，其头能飞。其俗所祠，名曰虫落，因号落民。
7,卷四·境异,三校,V07-P153,饮食医药、天文地理,医术药理、地理山水,《王子年拾遗》言：汉武时，因墀国使南方，有解形之民，能先使头飞南海，左手飞东海，右手飞西泽。至暮，头还肩上。两手遇疾风，飘于海水外。
8,卷四·喜兆,三校,V08-P156,建筑寺塔、佛道宗教,宫殿城楼、佛法,郑絪相公宅，在招国坊南门。忽有物投瓦砾，五六夜不绝。乃移于安仁西门宅避之，瓦砾又随而至。经久复归招国，郑公归心释门，禅室方丈。及归，将入丈室，蟢子满室悬丝，去地……
8,卷四·喜兆,三校,V08-P157,饮食医药、天文地理,医术药理、天象,成式见大理丞郑复说，淮西用兵时，刘沔为小将，军头颇易之。每捉生踏伏，沔必在数，前后重创，将死数四。后因月黑风甚，又令沔捉生。沔愤激深入，意必死。行十余里，因坐将……
9,卷四·祸兆,三校,V09-P159,佛道宗教、饮食医药,佛法、食物饮品,姜楚公常游禅定寺，京兆办局甚盛。及饮酒，座上一妓绝色，献杯整鬟，未尝见手，众怪之。有客被酒戏曰：「勿六指乎？」乃强牵视。妓随牵而倒，乃枯骸也。姜竟及祸焉。
9,卷四·祸兆,三校,V09-P160,佛道宗教、天文地理,佛法、天象,萧浣初至遂州，造二幡竿施于寺，设斋庆之。斋毕作乐，忽暴雷霹雳，竿各成数十片。至来年，当雷霹日，浣死。
10,卷四·物革,三校,V10-P163,动物、天文地理,鱼类、天象,进士段硕常识南孝廉者，善斫鲙。縠薄丝缕，轻可吹起，操刀向捷，若合节奏。因会客衒技，先起鱼架之，忽暴风雨，雷震一声，鲙悉化为蝴蝶飞去。南惊惧，遂折刀，誓不复作。
12,卷五·怪术,三校,V12-P172,佛道宗教、饮食医药,佛法、医术药理,大历中，荆州有术士从南来，止于陟屺寺，好酒，少有醒时。因寺中大斋会，人众数千，术士忽曰：「余有伎，可代抃瓦磕珠之欢也。」乃合彩色于器中，驔步抓目，徐祝数十言，方……
12,卷五·怪术,三校,V12-P173,人物政事、佛道宗教、饮食医药、梦兆占卜、天文地理、超自然力量,僧尼、佛法、食物饮品、祥瑞灾异、天象、法术仙术,张魏公在蜀时，有梵僧难陀，得如幻三昧，入水火，贯金石，变化无穷。初入蜀，与三少尼俱行，或大醉狂歌，戍将将断之。及僧至，且曰：「某寄迹桑门，别有乐术。」因指三尼：……
